mean_amplitude,amplitude_standard_deviation,median_amplitude,root_mean_square_amplitude,zero_crossing_rate,signal_energy,signal_entropy,amplitude_skewness,amplitude_kurtosis,spectral_centroid_mean,spectral_bandwidth_mean,spectral_rolloff_mean,spectral_flatness_mean,mfcc_average_coefficients,mfcc_delta_average_coefficients,mfcc_delta_delta_average_coefficients,stft_mean_magnitudes,wavelet_energy_levels,wavelet_entropy_levels,psd_average_power,psd_peak_frequency,average_fundamental_frequency,harmonic_to_noise_ratio,estimated_tempo,jitter_approximation,shimmer_approximation,audio_file
-0.0010788683,0.2929775,0.0041503906,0.2929795,0.009149521433246073,0.08583699686281052,10.91551,-0.03807227647979691,2.3268484549253756,896.3597785343399,2169.728504598362,1302.9278979875655,0.00012651237,"[-258.90509033203125, 167.60842895507812, 26.62571907043457, 49.34232711791992, 26.822053909301758, 16.264545440673828, 4.628511428833008, 9.190874099731445, 7.531263828277588, 1.7609694004058838, 4.193116664886475, -0.5062998533248901, -0.7885560989379883]","[1.6459872722625732, 0.21329978108406067, -0.27879807353019714, 0.17280615866184235, -0.034452538937330246, -0.026353301480412483, -0.0792195126414299, 0.012252263724803925, -0.03651375323534012, -0.07430317997932434, -0.02802920714020729, 0.015497664920985699, 0.029686955735087395]","[0.15049883723258972, -0.07260948419570923, -0.0411255918443203, -0.08592209964990616, 0.005261004902422428, -0.04947907105088234, 0.019828544929623604, 0.010671498253941536, 0.023165717720985413, -0.019514134153723717, -0.003909350372850895, 0.02525969222187996, 0.02617211453616619]","[58.166542053222656, 69.40935516357422, 65.38423156738281, 58.04806137084961, 50.76930618286133, 45.22528839111328, 37.88421630859375, 35.79448318481445, 33.82950973510742, 34.53725051879883, 34.160865783691406, 32.73752975463867, 27.049985885620117, 28.858932495117188, 31.83292579650879, 29.82010269165039, 18.302783966064453, 13.065478324890137, 11.13801383972168, 11.04699993133545, 10.722332000732422, 9.778580665588379, 8.749812126159668, 10.250703811645508, 9.946516990661621, 7.891964435577393, 7.851267337799072, 9.167601585388184, 7.820026397705078, 7.097359657287598, 6.231184482574463, 4.171682834625244, 3.542482376098633, 3.3786051273345947, 3.813587188720703, 3.72713041305542, 3.054100751876831, 3.0007119178771973, 2.781872510910034, 2.601346254348755, 2.3805248737335205, 2.3967981338500977, 2.365682601928711, 2.089683771133423, 1.8979535102844238, 2.1011393070220947, 1.906638264656067, 1.7106730937957764, 1.9547888040542603, 1.840051293373108, 1.8818401098251343, 1.8091015815734863, 1.408228874206543, 1.298028826713562, 1.2969160079956055, 1.2013461589813232, 1.144161343574524, 1.1370049715042114, 1.1756539344787598, 1.1829153299331665, 1.1025922298431396, 0.9838851094245911, 1.0564327239990234, 1.0537829399108887, 0.9590235352516174, 0.8633675575256348, 0.8383333683013916, 0.9009164571762085, 0.873964250087738, 0.9359354376792908, 0.8758155107498169, 0.790746808052063, 0.8348052501678467, 0.8179832696914673, 0.7584707736968994, 0.6583371758460999, 0.6372670531272888, 0.6519370675086975, 0.724892795085907, 0.8062272667884827, 0.8075934648513794, 0.7776351571083069, 0.7772233486175537, 0.6982633471488953, 0.7348518371582031, 0.7080491781234741, 0.7716214060783386, 0.822015643119812, 0.8777738213539124, 0.9100926518440247, 0.7884988188743591, 0.747865617275238, 0.7836317420005798, 0.7360800504684448, 0.752854585647583, 0.892645001411438, 0.9334062337875366, 0.8275607228279114, 0.7871512174606323, 0.7832268476486206, 0.9103213548660278, 0.9371774792671204, 0.8126331567764282, 0.8215929865837097, 0.8678361177444458, 0.9384483098983765, 0.8615564703941345, 0.8347323536872864, 0.7812705039978027, 0.7484320402145386, 0.7482486963272095, 0.7033252716064453, 0.8808849453926086, 0.726110577583313, 0.6794468760490417, 0.7013894319534302, 0.7493448257446289, 0.6849623322486877, 0.6541868448257446, 0.6783459186553955, 0.6996502876281738, 0.7299875020980835, 0.6517807841300964, 0.659077525138855, 0.7722151279449463, 0.704395055770874, 0.6659086346626282, 0.6489046812057495, 0.701214611530304, 0.767200231552124, 0.8555262684822083, 0.9039306044578552, 0.8689976334571838, 0.9249049425125122, 0.8650040030479431, 0.8709023594856262, 0.9345904588699341, 0.8661148548126221, 0.8330932259559631, 0.847086489200592, 0.8332305550575256, 0.828067421913147, 0.9443406462669373, 1.0259860754013062, 0.9923659563064575, 1.0920801162719727, 1.0941609144210815, 1.1025991439819336, 1.0166290998458862, 1.0958937406539917, 1.0480984449386597, 1.0444660186767578, 1.0142713785171509, 0.9532120823860168, 0.9693384766578674, 0.894604504108429, 0.916839599609375, 0.8087028861045837, 0.753166139125824, 0.9170381426811218, 0.9130053520202637, 0.8086362481117249, 0.7579625248908997, 0.7515443563461304, 0.7670565247535706, 0.7972999215126038, 0.8922716975212097, 0.8470021486282349, 0.7224110960960388, 0.761197566986084, 0.7737018465995789, 0.7317089438438416, 0.7518208026885986, 0.8430427312850952, 0.8217319846153259, 0.7548431754112244, 0.6654991507530212, 0.7593034505844116, 0.7770569324493408, 0.7157872915267944, 0.6584025621414185, 0.5908290147781372, 0.610385537147522, 0.6789796948432922, 0.6937101483345032, 0.6244506239891052, 0.5552389025688171, 0.5008879899978638, 0.5000713467597961, 0.5218756794929504, 0.5821719169616699, 0.5258679389953613, 0.5457103252410889, 0.5891034007072449, 0.49408864974975586, 0.48909419775009155, 0.4579249620437622, 0.45564672350883484, 0.46117153763771057, 0.4318563640117645, 0.43362951278686523, 0.41858041286468506, 0.41146495938301086, 0.37173593044281006, 0.3679858446121216, 0.33884403109550476, 0.3942175805568695, 0.41890841722488403, 0.36726075410842896, 0.36572265625, 0.3660420775413513, 0.3764367997646332, 0.41028323769569397, 0.3824729323387146, 0.3716489374637604, 0.40048274397850037, 0.43666139245033264, 0.4589548110961914, 0.4455888867378235, 0.40098634362220764, 0.4043760597705841, 0.4088169038295746, 0.38004064559936523, 0.45761552453041077, 0.4084060788154602, 0.3506043553352356, 0.37568771839141846, 0.4547331631183624, 0.4249722957611084, 0.35447773337364197, 0.3247237205505371, 0.3602588474750519, 0.37958037853240967, 0.36829012632369995, 0.3432672321796417, 0.33601826429367065, 0.32198700308799744, 0.29472583532333374, 0.29346728324890137, 0.2883787453174591, 0.27969419956207275, 0.2842366695404053, 0.3309222459793091, 0.35903212428092957, 0.2962479889392853, 0.2407296597957611, 0.22024299204349518, 0.2590087652206421, 0.29368001222610474, 0.2697220742702484, 0.2816672921180725, 0.2570067346096039, 0.22248123586177826, 0.25347965955734253, 0.2641347050666809, 0.23436935245990753, 0.21931849420070648, 0.24991284310817719, 0.2525657117366791, 0.21908950805664062, 0.2271864116191864, 0.24511323869228363, 0.24422480165958405, 0.2447219341993332, 0.27805155515670776, 0.2633766531944275, 0.25423508882522583, 0.24823614954948425, 0.23369057476520538, 0.2551534175872803, 0.23790167272090912, 0.2088744044303894, 0.20265254378318787, 0.2172706425189972, 0.22038081288337708, 0.20993022620677948, 0.19092725217342377, 0.19485391676425934, 0.22532226145267487, 0.19878900051116943, 0.19661274552345276, 0.217376247048378, 0.2300541251897812, 0.19427083432674408, 0.18326961994171143, 0.1907845139503479, 0.2162492722272873, 0.21520784497261047, 0.17031073570251465, 0.18250204622745514, 0.1812043935060501, 0.1990821212530136, 0.21227805316448212, 0.1954977959394455, 0.2184821516275406, 0.19759534299373627, 0.20447614789009094, 0.18789908289909363, 0.18042603135108948, 0.18687932193279266, 0.18567538261413574, 0.18291547894477844, 0.19659610092639923, 0.2013101875782013, 0.19292613863945007, 0.2027575522661209, 0.19639509916305542, 0.18199321627616882, 0.1848200261592865, 0.19388939440250397, 0.1950148493051529, 0.19002962112426758, 0.19728177785873413, 0.1979822814464569, 0.19301821291446686, 0.16904577612876892, 0.16527152061462402, 0.19161811470985413, 0.2000197172164917, 0.16635502874851227, 0.17156748473644257, 0.1797257512807846, 0.18314962089061737, 0.17317749559879303, 0.1868729144334793, 0.1597878485918045, 0.14865954220294952, 0.1576491892337799, 0.16164211928844452, 0.15484434366226196, 0.165170356631279, 0.18408165872097015, 0.16302500665187836, 0.1671379804611206, 0.17081621289253235, 0.1328495442867279, 0.15234071016311646, 0.1776396930217743, 0.15749624371528625, 0.13555186986923218, 0.13538719713687897, 0.13251930475234985, 0.1076161339879036, 0.10866978019475937, 0.1272042989730835, 0.1475524753332138, 0.15583178400993347, 0.1468680053949356, 0.15054762363433838, 0.1366308629512787, 0.12780886888504028, 0.11707610636949539, 0.12709195911884308, 0.14019325375556946, 0.1526220440864563, 0.15339379012584686, 0.1502244621515274, 0.1533333957195282, 0.14311663806438446, 0.13975097239017487, 0.12565740942955017, 0.11646208167076111, 0.1342187225818634, 0.13361716270446777, 0.1292814314365387, 0.1359003484249115, 0.13580848276615143, 0.11217842251062393, 0.11757152527570724, 0.14271944761276245, 0.15081311762332916, 0.13986870646476746, 0.13118477165699005, 0.13470621407032013, 0.13942937552928925, 0.13917793333530426, 0.14244014024734497, 0.12760736048221588, 0.1346300095319748, 0.13662415742874146, 0.11784360557794571, 0.12594737112522125, 0.1339772790670395, 0.12208239734172821, 0.12742383778095245, 0.11365170776844025, 0.12180355191230774, 0.12234678864479065, 0.15161281824111938, 0.1510729193687439, 0.11769555509090424, 0.12373474985361099, 0.1336929202079773, 0.13554784655570984, 0.12760181725025177, 0.12340575456619263, 0.1260719895362854, 0.12330230325460434, 0.13948458433151245, 0.13576455414295197, 0.13189490139484406, 0.11601433157920837, 0.11713162809610367, 0.14732973277568817, 0.14671272039413452, 0.1270149052143097, 0.12740011513233185, 0.14176642894744873, 0.11484327167272568, 0.10898397117853165, 0.12144646793603897, 0.12675799429416656, 0.14104321599006653, 0.13605061173439026, 0.12589526176452637, 0.12367591261863708, 0.13219314813613892, 0.1322738379240036, 0.12405465543270111, 0.127322256565094, 0.14197300374507904, 0.13812190294265747, 0.12816518545150757, 0.14478431642055511, 0.128823921084404, 0.1304043084383011, 0.13214485347270966, 0.12490777671337128, 0.13412261009216309, 0.14758163690567017, 0.13981834053993225, 0.12023438513278961, 0.1129944771528244, 0.12082093209028244, 0.12967436015605927, 0.1259305775165558, 0.10577835887670517, 0.10282070934772491, 0.11248335987329483, 0.1051383689045906, 0.10673069208860397, 0.12041071057319641, 0.12053628265857697, 0.11448062211275101, 0.09736345708370209, 0.09913177043199539, 0.10075894743204117, 0.11235850304365158, 0.11536619812250137, 0.11795558035373688, 0.1281951516866684, 0.11079395562410355, 0.10932717472314835, 0.11822174489498138, 0.1133781373500824, 0.11130914837121964, 0.1023445725440979, 0.10597061365842819, 0.11784978210926056, 0.11285174638032913, 0.08941284567117691, 0.09324833750724792, 0.09692798554897308, 0.10025934875011444, 0.10164665430784225, 0.10989661514759064, 0.1077764704823494, 0.10901781916618347, 0.11415044218301773, 0.09933225065469742, 0.09647704660892487, 0.10053274035453796, 0.10795839130878448, 0.0957653596997261, 0.09542862325906754, 0.08407872170209885, 0.08700323849916458, 0.09066180139780045, 0.09328028559684753, 0.09908710420131683, 0.09601429104804993, 0.08287857472896576, 0.08301900327205658, 0.07370250672101974, 0.08215319365262985, 0.08658884465694427, 0.08290600031614304, 0.07622078061103821, 0.0874825194478035, 0.09304728358983994, 0.08853492885828018, 0.08729690313339233, 0.08311405777931213, 0.07975836843252182, 0.07316175103187561, 0.08271027356386185, 0.0814468041062355, 0.08193206042051315, 0.08820108324289322, 0.09312592446804047, 0.08339937776327133, 0.07227040082216263, 0.0792868435382843, 0.07126857340335846, 0.068034328520298, 0.0785907432436943, 0.082222118973732, 0.07690289616584778, 0.0764075294137001, 0.0735836997628212, 0.07262659817934036, 0.07301109284162521, 0.06907901167869568, 0.06577020138502121, 0.06306274980306625, 0.06918284296989441, 0.07131490856409073, 0.08070053905248642, 0.07052184641361237, 0.0724760890007019, 0.07217710465192795, 0.06779176741838455, 0.06343236565589905, 0.06882087141275406, 0.08070842176675797, 0.06309846043586731, 0.05721396207809448, 0.05662760138511658, 0.06448051333427429, 0.06403619796037674, 0.0570770688354969, 0.05633651837706566, 0.051641903817653656, 0.04917033389210701, 0.05493056774139404, 0.053482525050640106, 0.04668965935707092, 0.04736091569066048, 0.04775513336062431, 0.04708418995141983, 0.050139158964157104, 0.05552849546074867, 0.05288302153348923, 0.049466878175735474, 0.047212835401296616, 0.05448353290557861, 0.05292543023824692, 0.04968338459730148, 0.04942217096686363, 0.049843013286590576, 0.044442567974328995, 0.04438699036836624, 0.04302985966205597, 0.040720995515584946, 0.047264888882637024, 0.047280095517635345, 0.04403000324964523, 0.04674066603183746, 0.04173889383673668, 0.04241582006216049, 0.04556271806359291, 0.04392355680465698, 0.047771260142326355, 0.04870549589395523, 0.04524372145533562, 0.0404634065926075, 0.0432325042784214, 0.04572049528360367, 0.044043611735105515, 0.04039502888917923, 0.04029011353850365, 0.042819663882255554, 0.042348463088274, 0.04304187744855881, 0.03806110844016075, 0.038224827498197556, 0.036955565214157104, 0.03666607290506363, 0.03868524357676506, 0.035245150327682495, 0.03842337429523468, 0.03973665460944176, 0.03956921398639679, 0.03729081153869629, 0.038638096302747726, 0.03391323238611221, 0.037937816232442856, 0.037656981498003006, 0.03573013097047806, 0.032831840217113495, 0.03202666714787483, 0.03377344459295273, 0.037181440740823746, 0.036709677428007126, 0.03217196464538574, 0.03043423965573311, 0.03202277421951294, 0.0316317155957222, 0.03297105431556702, 0.029629921540617943, 0.026226382702589035, 0.030364248901605606, 0.031982675194740295, 0.031088970601558685, 0.026703497394919395, 0.025635819882154465, 0.027952970936894417, 0.03216981515288353, 0.026857230812311172, 0.029093455523252487, 0.028693193569779396, 0.02712249755859375, 0.03095962107181549, 0.028562325984239578, 0.025575371459126472, 0.02882074937224388, 0.029770096763968468, 0.02729414962232113, 0.02801157720386982, 0.02866632677614689, 0.026373621076345444, 0.024753540754318237, 0.025085873901844025, 0.023704351857304573, 0.027045365422964096, 0.024350136518478394, 0.024090003222227097, 0.026723796501755714, 0.02750711515545845, 0.025282006710767746, 0.025181416422128677, 0.02197405695915222, 0.024944201111793518, 0.02394384890794754, 0.023111974820494652, 0.023782210424542427, 0.024436745792627335, 0.024669785052537918, 0.02173367142677307, 0.019679130986332893, 0.02176213078200817, 0.023103008046746254, 0.020494582131505013, 0.02141687646508217, 0.020222151651978493, 0.021572543308138847, 0.02365592122077942, 0.023593345656991005, 0.02412283793091774, 0.022410523146390915, 0.024402877315878868, 0.022531239315867424, 0.021450020372867584, 0.020543783903121948, 0.02144208922982216, 0.024287035688757896, 0.021359911188483238, 0.018145978450775146, 0.02165323495864868, 0.021829327568411827, 0.021203085780143738, 0.0212712362408638, 0.021122535690665245, 0.020757019519805908, 0.020763780921697617, 0.02037857659161091, 0.018550371751189232, 0.01803109236061573, 0.019672773778438568, 0.019415056332945824, 0.020584378391504288, 0.019974205642938614, 0.018411308526992798, 0.016580458730459213, 0.019868135452270508, 0.02114987000823021, 0.019781483337283134, 0.01971549727022648, 0.018742689862847328, 0.020780742168426514, 0.019252391532063484, 0.01800123229622841, 0.01792064681649208, 0.0193017590790987, 0.017835557460784912, 0.01774485781788826, 0.01888171024620533, 0.01962398923933506, 0.01928691379725933, 0.01825188845396042, 0.017747070640325546, 0.019985366612672806, 0.019410843029618263, 0.01710355281829834, 0.015631673857569695, 0.01705421879887581, 0.017458433285355568, 0.01971680298447609, 0.019631901755928993, 0.01965983211994171, 0.018766187131404877, 0.016574770212173462, 0.017387721687555313, 0.017678119242191315, 0.017231252044439316, 0.01866404339671135, 0.019010070711374283, 0.018386434763669968, 0.016804708167910576, 0.01732225902378559, 0.01765552908182144, 0.017713937908411026, 0.01748696342110634, 0.018095407634973526, 0.018409382551908493, 0.017864320427179337, 0.01872074045240879, 0.018288126215338707, 0.018161088228225708, 0.016545932739973068, 0.016859738156199455, 0.017527369782328606, 0.017168251797556877, 0.01601223461329937, 0.017875848338007927, 0.01852342113852501, 0.014953624457120895, 0.016955045983195305, 0.01799328252673149, 0.018922794610261917, 0.017484525218605995, 0.01529622357338667, 0.016520924866199493, 0.0166911818087101, 0.01704404689371586, 0.016681771725416183, 0.01720864325761795, 0.016416337341070175, 0.015174446627497673, 0.015426123514771461, 0.01549528632313013, 0.016718832775950432, 0.015391908586025238, 0.016213741153478622, 0.015089723281562328, 0.01460172701627016, 0.016003096476197243, 0.015830818563699722, 0.014225113205611706, 0.015191652812063694, 0.015299137681722641, 0.014370224438607693, 0.013872972689568996, 0.014424530789256096, 0.015043077990412712, 0.014051890932023525, 0.014166480861604214, 0.014741698279976845, 0.01419797632843256, 0.01380033791065216, 0.014751045033335686, 0.01455734670162201, 0.016130512580275536, 0.015261320397257805, 0.013278968632221222, 0.015077833086252213, 0.01431557908654213, 0.013498295098543167, 0.012547052465379238, 0.014350339770317078, 0.01515077706426382, 0.014140543527901173, 0.013303880579769611, 0.013990839011967182, 0.01323388796299696, 0.013790481723845005, 0.012993120588362217, 0.012003114446997643, 0.011142546311020851, 0.012343025766313076, 0.01401050016283989, 0.013728496618568897, 0.01288068387657404, 0.013524489477276802, 0.012487009167671204, 0.01223634835332632, 0.012101927772164345, 0.014643493108451366, 0.014635949395596981, 0.012266457080841064, 0.011981714516878128, 0.012359044514596462, 0.012471608817577362, 0.01261337473988533, 0.012167692184448242, 0.012440123595297337, 0.013665633276104927, 0.012857362627983093, 0.012392980046570301, 0.012279562652111053, 0.012259217910468578, 0.011886936612427235, 0.012356392107903957, 0.012832908891141415, 0.01405501738190651, 0.01195970643311739, 0.011856655590236187, 0.012490483932197094, 0.011704551987349987, 0.011286802589893341, 0.010748294182121754, 0.011373563669621944, 0.011868681758642197, 0.012470990419387817, 0.011133883148431778, 0.01150461845099926, 0.012071113102138042, 0.011115445755422115, 0.011016376316547394, 0.0101653216406703, 0.01068764179944992, 0.011200867593288422, 0.011691193096339703, 0.012861373834311962, 0.012676236219704151, 0.011917870491743088, 0.011895520612597466, 0.012019528076052666, 0.01177834440022707, 0.012421703897416592, 0.011379570700228214, 0.011103172786533833, 0.009584929794073105, 0.01071498915553093, 0.01140040997415781, 0.011603038758039474, 0.011476208455860615, 0.010558271780610085, 0.010142658837139606, 0.011456144042313099, 0.012080298736691475, 0.0116912005469203, 0.010276755318045616, 0.010128682479262352, 0.011306370608508587, 0.011297489516437054, 0.011258850805461407, 0.011287211440503597, 0.010714196600019932, 0.010250154882669449, 0.010368403047323227, 0.011456754058599472, 0.011019428260624409, 0.009934107773005962, 0.009800911881029606, 0.010947300121188164, 0.010098730213940144, 0.009887251071631908, 0.010640911757946014, 0.010374857112765312, 0.009537894278764725, 0.010553701780736446, 0.010685054585337639, 0.009171185083687305, 0.010823521763086319, 0.010356679558753967, 0.010968109592795372, 0.010317394509911537, 0.011163190938532352, 0.010224184952676296, 0.010418516583740711, 0.01010859850794077, 0.009907458908855915, 0.009851811453700066, 0.009875054471194744, 0.009707080200314522, 0.010428261011838913, 0.009970268234610558, 0.010748371481895447, 0.01034943200647831, 0.00977299828082323, 0.00871232245117426, 0.008940475061535835, 0.010167274624109268, 0.009902228601276875, 0.009150533005595207, 0.009300093166530132, 0.008892357349395752, 0.008550826460123062, 0.008996669203042984, 0.009166394360363483, 0.008516042493283749, 0.008923131972551346, 0.010232060216367245, 0.009445277974009514, 0.009205703623592854, 0.009615380316972733, 0.009030362591147423, 0.008640394546091557, 0.009405579417943954, 0.009858796373009682, 0.009294652380049229, 0.008640916086733341, 0.007856466807425022, 0.007872226648032665, 0.008436421863734722, 0.008029881864786148, 0.008145089261233807, 0.008959207683801651, 0.010034794919192791, 0.00994610134512186, 0.008954736404120922, 0.008170285262167454, 0.008511366322636604, 0.008724692277610302, 0.008483395911753178, 0.008100561797618866, 0.008422116748988628, 0.00819301325827837, 0.008668726310133934, 0.008684014901518822, 0.009141718037426472, 0.009098040871322155, 0.00860502663999796, 0.007899743504822254, 0.00814769882708788, 0.008887102827429771, 0.009786926209926605, 0.00886155478656292, 0.008367832750082016, 0.008187868632376194, 0.0075607397593557835, 0.007603305857628584, 0.0074539403431117535, 0.007863476872444153, 0.008075113408267498, 0.007913452573120594, 0.007912026718258858, 0.007876795716583729, 0.008001121692359447, 0.008192881010472775, 0.007771661039441824, 0.007720022462308407, 0.0069283670745790005, 0.0073565286584198475, 0.008095702156424522, 0.007465655449777842, 0.007393519394099712, 0.007246858906000853, 0.007104081567376852, 0.0066895210184156895, 0.007271100301295519, 0.007072756998240948, 0.007217024452984333, 0.007081701885908842, 0.007108350750058889, 0.006843028124421835, 0.007342532742768526, 0.0070418561808764935, 0.006044065114110708, 0.006400040816515684, 0.006377850659191608, 0.0065259989351034164, 0.006264203693717718, 0.0061393664218485355, 0.006421364843845367, 0.006359861232340336, 0.006341277621686459, 0.006134618539363146, 0.006263453513383865, 0.005980276968330145, 0.005458442494273186, 0.0054261814802885056, 0.005811355542391539, 0.005842271726578474, 0.005886952858418226, 0.005905193742364645, 0.005772814154624939, 0.005662613548338413, 0.005418339278548956, 0.005227791611105204, 0.005376194138079882, 0.005369744263589382, 0.00524960458278656, 0.005059282295405865, 0.0048059504479169846, 0.004928355570882559, 0.00497702369466424, 0.004921609070152044, 0.004606934729963541, 0.004502857103943825, 0.004645193461328745, 0.004263852257281542, 0.00420509185642004, 0.004364624619483948, 0.004318397492170334, 0.004203585907816887, 0.004214259795844555, 0.004400474019348621, 0.004134490620344877, 0.003975098021328449, 0.0038921015802770853, 0.0038514300249516964, 0.0037781947758048773, 0.003921072464436293, 0.0035989496391266584, 0.0035793292336165905, 0.0036817470099776983, 0.0035339691676199436, 0.0033397444058209658, 0.0033839077223092318, 0.003526184009388089, 0.0034624794498085976, 0.0033771367743611336, 0.0034745705779641867, 0.003611895488575101, 0.0034824602771550417, 0.0033442105632275343, 0.0032336425501853228, 0.0032970733009278774, 0.0033719532657414675, 0.003314228495582938, 0.003197330515831709, 0.003132068319246173, 0.00296275457367301]","[7802.7373, 386.61148, 117.84677, 41.430527, 13.773788, 3.9534676]",0.3076183,8362.240366003942,44.362553890371586,354.9092,64.192566,[143.5546875],1101.3007,9.990077,/content/drive/MyDrive/almIT_Anamoly_Audios/OnState1.wav
