zcr_mean,spectral_centroid_mean,spectral_rolloff_mean,spectral_bandwidth_mean,rms_mean,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_13_mean,chroma_mean,spectral_contrast_mean,tonnetz_mean,onset_strength_mean,harmonic_rms,percussive_rms,mean_pitch,tempo,chroma_cqt_mean,spectral_flatness_mean,spectral_entropy,crest_factor,attack_time,decay_time,skewness,kurtosis,audio_file
0.0170907937135214,1325.5516509919998,2869.341209797544,2500.030659872217,0.5911665,-60.732178,185.9025,-6.872727,67.09527,2.5470288,13.229302,-9.954356,13.284766,2.8583672,-0.87793785,3.044676,0.091441445,0.09097142,0.45548826,13.86036301306809,-0.009332445178065066,0.98842716,0.39046934,0.22829752,85.26885476417567,120.18531976744185,0.6854311,0.00029071714,4.103701472784991e-07,1.6915709,0.0,11.928979591836734,-0.05803347819981456,-1.079625261242637,/content/drive/MyDrive/almIT_Anamoly_Audios/Normal4.wav
0.0046904789041777185,778.6327388924356,781.0069926537633,2412.192329790177,0.0859024,-386.76913,110.64332,57.128193,40.63041,22.610727,15.03456,12.009074,12.689041,11.827301,9.402294,8.359848,6.348005,4.5254164,0.75322145,13.792568446929385,-0.007615619994832837,0.65946794,0.06593801,0.023707408,70.29236281753147,117.45383522727273,0.6565205,7.6520024e-05,6.681259093803724e-06,11.641118,0.0,17.50684807256236,-0.12894729684001785,17.68545242722818,/content/drive/MyDrive/almIT_Anamoly_Audios/OffState4.wav
0.010667840149176955,1058.1294215907694,1825.980179398148,2324.743329215265,0.26280436,-244.98007,160.17813,26.23911,51.317226,22.530119,15.046559,3.7785554,10.460035,7.2058105,2.0866177,5.400056,0.7950114,-1.4134171,0.5588839,14.588298145196932,0.01965912384213211,0.9566215,0.18491077,0.092833705,66.53476286696339,129.19921875,0.6752622,0.0002813899,2.0613541405366615e-05,3.805112,1.7688662131519275,2.813106575963719,0.016073036690363193,1.6452500480780108,/content/drive/MyDrive/almIT_Anamoly_Audios/OnState5.wav
0.017397374380865485,1353.2169066601782,2963.3639370437954,2523.117284654103,0.57814497,-60.656998,184.67398,-7.6599474,67.43228,2.6547773,13.415221,-9.7568865,13.55689,2.7912412,-1.0624449,2.675197,-0.20608161,-0.33448946,0.4419586,13.91724813869856,-0.006686036327389785,0.9851324,0.38039353,0.22603157,77.16250568814786,117.45383522727273,0.7129876,0.00030551548,1.7309150451047558e-07,1.72967,0.007233560090702948,11.128185941043084,-0.05868564291135147,-1.0387283176679307,/content/drive/MyDrive/almIT_Anamoly_Audios/Normal5.wav
0.0057525634765625,803.385983405893,949.7813257677801,2328.452342863238,0.102856256,-365.33636,124.77065,52.89237,39.006668,23.931107,16.758385,12.40846,12.85561,11.454065,9.452865,9.884861,7.366479,3.8597395,0.725143,13.937207148678528,-0.011092686831543228,0.72572416,0.07861885,0.029021405,68.70598694983735,123.046875,0.6498804,0.00011474181,2.1690551988242902e-05,9.722306,0.0,10.76920634920635,-0.2309422769253287,12.746973125853131,/content/drive/MyDrive/almIT_Anamoly_Audios/OffState5.wav
0.012937757703993056,1113.3970679352283,2036.383056640625,2348.6072940447493,0.33025065,-208.32475,165.61687,21.069187,54.053978,18.835579,16.359337,0.6080907,10.543171,6.488625,1.6158617,4.3321185,0.32458913,-1.0573754,0.5917334,14.347426818505568,0.008879220223722888,0.9464391,0.21525973,0.12731785,67.44128391281674,123.046875,0.7236999,0.00038766602,1.2526519772982653e-05,3.0280032,0.0,3.3412244897959185,-0.06846674973528136,0.6397739279147023,/content/drive/MyDrive/almIT_Anamoly_Audios/OnState6.wav
0.016894432806199598,1344.780253637173,2937.328609343498,2527.54504864044,0.59346926,-60.001842,184.48416,-7.0923676,68.106445,3.1639488,14.321348,-9.486306,14.197498,2.2507777,-1.1165785,2.3440802,-0.0378818,-0.20801507,0.47608554,13.950401886031308,-0.01004586401437789,0.97949135,0.38853115,0.23017763,80.65213838699982,123.046875,0.7112241,0.00030319754,3.2370989708608865e-07,1.6850072,0.0025170068027210884,11.513469387755102,-0.05050758332070972,-1.0913687326470658,/content/drive/MyDrive/almIT_Anamoly_Audios/Normal6.wav
0.004591480984960553,645.1249198746161,588.0857930380918,2134.787266932345,0.10804792,-370.94534,119.108604,57.154957,42.35636,25.233261,15.373457,10.171789,12.223365,11.358016,8.767018,9.059621,7.827161,5.973992,0.7403859,13.722780961237637,0.0018253145597567455,0.63712686,0.0802789,0.0317633,69.48420065165084,129.19921875,0.63864845,5.0531173e-05,1.5874421858107695e-05,9.255153,0.003287981859410431,1.2421768707482994,-0.14290807629042587,12.45149097231931,/content/drive/MyDrive/almIT_Anamoly_Audios/OffState6.wav
0.01115027657390511,1071.0495179123836,1765.172537921989,2401.6246650406997,0.261083,-247.55525,152.44101,30.332556,49.417065,21.910791,14.79196,3.1628673,10.251064,7.5127087,2.1308212,5.225159,1.4325812,-0.09084649,0.5955731,14.459718617467253,-0.005861741658631251,0.8940934,0.17997685,0.093603104,76.5539715651829,117.45383522727273,0.6704872,0.00038758002,1.051345229514769e-05,3.8301995,1.966530612244898,3.172222222222222,0.0011319421881195951,1.8016423881494399,/content/drive/MyDrive/almIT_Anamoly_Audios/OnState7.wav
0.017898919578039928,1390.7768973009474,3087.2985729072143,2563.069652747001,0.5597782,-61.69827,182.54478,-8.577217,67.89174,3.2741058,13.4759245,-10.368349,13.398254,2.7365825,-0.9312382,2.7618928,0.1198088,0.005420055,0.4795842,13.989122593310013,-0.005186044245018708,0.98744625,0.36766276,0.2181132,80.42836753719727,126.04801829268293,0.7091756,0.0003253729,3.3076852843570866e-07,1.7864218,0.0,12.78498866213152,-0.05145104869471855,-0.9732807175899874,/content/drive/MyDrive/almIT_Anamoly_Audios/Normal7.wav
0.0052142333984375,636.8061158471725,602.8758544921875,2068.092501488164,0.12070373,-359.45587,123.61983,55.12549,42.726933,26.350304,16.947168,12.268372,14.046852,12.719039,9.069542,8.912148,7.0146155,5.161226,0.7363797,13.757090669236483,0.0009036157414931945,0.66237825,0.08991279,0.035232082,67.9037560819707,129.19921875,0.65505445,5.2286032e-05,1.4861404875170962e-05,8.284748,0.0,9.278095238095238,-0.1630239523046327,10.009517150215062,/content/drive/MyDrive/almIT_Anamoly_Audios/OffState7.wav
0.011185089451672863,1019.1384945574905,1648.2906525906135,2316.6669527015,0.2379666,-269.5957,157.65657,31.218801,47.799126,21.48115,14.734045,3.871126,11.393623,8.084558,2.1633835,4.4395237,1.6182803,0.6880264,0.58886576,14.341417429896394,0.009827796270183896,0.91263825,0.16907243,0.08123229,79.07395875585587,120.18531976744185,0.6434255,0.000576422,2.9336812272407567e-05,4.2022705,0.0,3.12031746031746,-0.15725281582499928,2.3344905588361744,/content/drive/MyDrive/almIT_Anamoly_Audios/OnState8.wav
0.016460001969537816,1320.0118319568987,2876.9218893612133,2488.344527934979,0.58556354,-63.11964,185.47585,-7.3300695,67.80442,3.5489066,13.255075,-9.30082,13.301879,3.227476,-0.988367,2.9208763,-0.25751916,0.3756345,0.45201495,13.900487455668843,-0.004565888916901959,0.97797966,0.38882837,0.22477388,81.09472283303681,126.04801829268293,0.6965831,0.00027840602,2.336213890282822e-07,1.7077566,0.0010657596371882086,11.045328798185942,-0.05294563961675626,-1.0798264352249176,/content/drive/MyDrive/almIT_Anamoly_Audios/Normal8.wav
0.004970103002793296,687.318102078923,635.3798637177025,2160.9332526293306,0.12145268,-348.9428,121.07084,53.50152,41.008587,26.940638,16.51083,11.862553,14.19823,13.432795,9.466605,8.890647,6.376383,3.7444456,0.7444727,13.873640988113294,-0.001235966761497283,0.67466706,0.09091489,0.03495115,69.71765496649596,129.19921875,0.6571162,5.7932884e-05,2.06259967922953e-05,8.23366,0.0,1.1198185941043084,-0.09399006231210405,10.455683560499551,/content/drive/MyDrive/almIT_Anamoly_Audios/OffState8.wav
0.004912912029109589,656.2089077075086,608.6325449486301,2106.0535804590595,0.10614844,-365.80386,126.33196,56.095867,42.80667,24.670204,13.441706,10.885967,12.688549,11.848341,9.529854,8.060984,5.406367,3.8574386,0.7353925,13.903891191071999,-0.00402647148894149,0.7138527,0.079907954,0.030414438,67.32311984409607,129.19921875,0.6276311,4.9673097e-05,2.2558207369898525e-05,9.42077,0.0,10.16172335600907,-0.12201807162775569,12.487230975876896,/content/drive/MyDrive/almIT_Anamoly_Audios/OffState9.wav
0.016915259648127127,1371.6582445467238,3030.511148996169,2557.0170583215677,0.57457435,-62.691223,182.27975,-7.901945,68.3683,3.7390058,14.555349,-9.418725,13.583348,2.9231267,-0.44704068,3.3635705,0.17255247,0.3726761,0.48768046,13.945921048986694,-0.008223158436898768,0.98461473,0.37892666,0.22059512,76.61486240118347,126.04801829268293,0.69336206,0.00031863913,3.074330057770981e-07,1.7404188,0.008775510204081632,10.21687074829932,-0.05314194554728687,-1.0234338166147945,/content/drive/MyDrive/almIT_Anamoly_Audios/Normal9.wav
0.009890772715336135,932.6718695880794,1556.7239200367646,2148.3831444610196,0.27404857,-246.88843,168.35173,27.252222,52.016155,22.068165,15.78618,2.4175692,10.914844,7.8658805,1.8219482,3.4876966,-0.23537749,-1.4509336,0.5834719,14.53930440218936,0.005735482061486886,0.90983105,0.19005069,0.09772069,69.3859777617863,123.046875,0.6933228,0.00020138103,2.195765935647411e-05,3.6489882,0.0,2.7613378684807257,-0.15788844149566153,1.4175677289877777,/content/drive/MyDrive/almIT_Anamoly_Audios/OnState9.wav
0.01188858695652174,1073.9397356737254,1871.2608850049407,2313.8457820243084,0.28556597,-233.33247,169.67874,23.772165,54.76177,19.743206,15.115451,1.7649883,9.913646,7.2099347,2.8477004,3.2659357,-0.59255195,-2.071239,0.54787785,14.54442623471666,-0.0036553834211376117,0.9647363,0.19853145,0.10370237,76.90203574519937,123.046875,0.6661708,0.0003822591,2.66060753619141e-05,3.5018177,1.6072789115646258,2.924784580498866,-0.08260292422676448,1.2604878058817235,/content/drive/MyDrive/almIT_Anamoly_Audios/OnState10.wav
0.017446094491223908,1355.792215093038,2963.675627446039,2530.371700615376,0.576734,-61.859524,183.94005,-7.3106656,67.3181,3.0031896,13.43221,-9.603828,13.438123,2.3227093,-1.318221,2.4304147,-0.92917424,-0.66819197,0.41000617,14.010445926787582,-0.009037754118162577,0.9872455,0.38915718,0.22000772,84.74783346801404,120.18531976744185,0.6853427,0.00029925848,9.533055267117335e-08,1.7339016,0.00031746031746031746,12.230952380952381,-0.053027627660663754,-1.0347643221731544,/content/drive/MyDrive/almIT_Anamoly_Audios/Normal10.wav
0.005302961482558139,605.640814990153,595.8418353085867,1921.7917882862405,0.14105137,-344.57675,143.52762,51.38551,44.02755,28.06987,15.94961,10.598457,13.008367,11.142914,6.8638535,7.8574953,5.9221115,3.8903368,0.7299187,13.95049947221091,-0.007609501468403102,0.72827584,0.10351928,0.042830117,67.67627725136596,123.046875,0.6434066,4.827821e-05,2.4164640117712323e-05,7.089616,0.0,6.489138321995465,-0.25675618627123536,6.947696229550596,/content/drive/MyDrive/almIT_Anamoly_Audios/OffState10.wav
0.009628530649038462,956.0759127760841,1680.66650390625,2127.9926573902735,0.31078658,-221.90634,165.54166,24.061012,53.382164,21.299414,14.891871,1.9197127,10.662269,6.5454984,0.89951617,2.9797468,-0.29404712,0.23747005,0.61504084,14.163630576233073,-0.001903023008182148,0.9841046,0.20525861,0.11715146,69.42822453660874,120.18531976744185,0.6859823,0.0013496171,1.4075427311618857e-05,3.2176423,1.6339909297052153,3.0091156462585036,-0.031528189450088055,0.9831081999324542,/content/drive/MyDrive/almIT_Anamoly_Audios/OnState11.wav
0.016872104723572298,1346.5952033913254,2934.140945378949,2530.7319575066526,0.5791408,-61.53006,184.4261,-7.166281,67.67953,2.318769,13.584568,-9.628265,14.127827,2.2369313,-1.0860565,1.832952,0.0046875076,0.76612294,0.4842972,13.83141583860131,-0.002085027194787026,0.9925193,0.3802396,0.22448304,77.82795280902154,132.51201923076923,0.7141588,0.000301327,2.52717945524712e-07,1.7266959,0.0029478458049886623,9.552018140589569,-0.05658750775318806,-1.0426417249870508,/content/drive/MyDrive/almIT_Anamoly_Audios/Normal11.wav
0.006260721902818991,706.7642270920662,746.8890543861276,2120.00623971009,0.16312858,-327.96332,134.11287,48.18781,44.860886,24.748861,16.713625,12.271722,14.057774,12.569678,7.6585016,6.87338,5.713262,4.517435,0.6956832,13.922024121509581,-0.0010418417667672846,0.7451664,0.119075246,0.050241113,68.20061381812725,112.34714673913044,0.6530848,8.080937e-05,1.3066528067981695e-05,6.1301336,0.0,7.8145804988662135,-0.15350449425972465,5.790168282444554,/content/drive/MyDrive/almIT_Anamoly_Audios/OffState.wav
0.006260721902818991,706.7642270920662,746.8890543861276,2120.00623971009,0.16312858,-327.96332,134.11287,48.18781,44.860886,24.748861,16.713625,12.271722,14.057774,12.569678,7.6585016,6.87338,5.713262,4.517435,0.6956832,13.922024121509581,-0.0010418417667672846,0.7451664,0.119075246,0.050241113,68.20061381812725,112.34714673913044,0.6530848,8.080937e-05,1.3066528067981695e-05,6.1301336,0.0,7.8145804988662135,-0.15350449425972465,5.790168282444554,/content/drive/MyDrive/almIT_Anamoly_Audios/OffState11.wav
0.14817954009433962,6233.113180743421,12080.82003069506,5388.03817834577,0.58517045,71.59382,49.210045,13.054967,64.15845,7.10303,16.669968,-5.0690875,11.631573,6.5065875,-0.13681994,-5.2901926,2.4567547,5.4753184,0.5859915,14.791383398811696,0.00806382172911041,0.87408614,0.40836883,0.21273682,2048.2937554092136,123.046875,0.6906707,0.057978876,2.3320702484286234e-06,1.7089038,0.0,10.449773242630386,-0.01595601056584002,-1.085927824158186,/content/drive/MyDrive/almIT_Anamoly_Audios/Paper1.wav
0.08219950654739064,4272.116199444667,8380.332645817345,4062.793382203365,0.4854565,-54.917976,57.988068,13.769361,50.656143,1.302897,14.022014,1.5279226,7.580495,2.3804867,-1.1960272,-0.8785571,0.08260893,3.6330216,0.430318,11.62268984852599,0.005015046940862881,0.87310994,0.31088907,0.19880973,73.12375600079724,120.18531976744185,0.6764629,0.23743999,6.456944154793657e-07,2.0599167,3.034920634920635,15.122222222222222,-0.03497753800687022,-0.6782281064552773,/content/drive/MyDrive/almIT_Anamoly_Audios/Paper2.wav
0.09971883585164835,4603.335984607716,9282.041015625,4546.882612104635,0.5438524,17.130999,83.501755,9.790233,51.86875,-3.9120452,18.810886,4.564022,8.278491,-1.0654664,0.879125,-1.7308223,1.7454269,3.427803,0.49721313,13.533810233747987,0.01138280366467111,0.89877856,0.35519087,0.21565683,81.97984769334859,123.046875,0.70490575,0.09251522,1.6977329990570807e-06,1.8387343,0.5920861678004535,10.512743764172336,-0.05376674388116081,-0.9207019540283645,/content/drive/MyDrive/almIT_Anamoly_Audios/Paper3.wav
0.10115713443396226,4844.683848271929,10229.998203493515,4900.981706230423,0.5320849,24.721514,71.391365,9.522142,53.375046,5.354495,18.299486,1.7718285,9.587282,-0.62685937,3.1687999,-1.5834917,0.27476737,4.5697927,0.5179758,13.752162642180688,0.008792521284320665,0.9037929,0.35604137,0.20521334,78.22833413895961,123.046875,0.69542944,0.087293796,1.0137740508684163e-06,1.8793994,0.593015873015873,12.299070294784581,-0.05128016679752385,-0.8575516723764243,/content/drive/MyDrive/almIT_Anamoly_Audios/Paper4.wav
0.02430401426373106,2142.398212208171,5382.8521728515625,3411.628512795732,0.4346316,-94.67726,124.58851,8.350485,49.09944,7.2703505,15.752855,-7.3583126,11.062689,1.0884019,-4.631281,7.5977097,0.7192235,0.5134135,0.45356485,12.673439920543318,0.006365440551606572,0.9239667,0.2973037,0.15933913,78.01774836609434,120.18531976744185,0.7032457,0.12075811,4.047403169723961e-07,2.3007991,1.4634240362811792,12.257551020408163,0.002792215221915044,-0.3981801118481929,/content/drive/MyDrive/almIT_Anamoly_Audios/Paper5.wav
0.07228032242892976,4917.939920286526,10175.410711486204,4865.94192047478,0.47401714,-40.78949,58.420094,31.523859,50.487576,3.5326142,20.192482,-6.2232966,8.697424,2.0187256,0.65824026,1.2861884,-0.94763225,2.7635968,0.41912118,12.34546884572232,0.011402282901063963,0.8570276,0.3209211,0.17852637,81.34484910645816,123.046875,0.6656227,0.1656531,4.1182352989523736e-07,2.1096284,1.4640136054421768,10.40954648526077,-0.052815346955854645,-0.5961247389732875,/content/drive/MyDrive/almIT_Anamoly_Audios/Paper6.wav
0.12782653451663012,5348.651756945555,10567.529618112665,4647.610946833224,0.5740387,21.724506,57.04361,5.166388,50.192116,6.493151,13.218096,-2.1344073,9.539504,1.2853935,0.86303633,-3.5465324,3.3699944,2.4318283,0.48201612,12.959901335022057,0.009862377018028988,0.88725305,0.37423214,0.2379836,78.2597276821292,126.04801829268293,0.6929259,0.1700212,1.384285459342216e-06,1.7420429,1.4628571428571429,15.87702947845805,-0.02885219896546071,-1.0854977878536585,/content/drive/MyDrive/almIT_Anamoly_Audios/Paper7.wav
0.11461209474246743,4909.6060018135195,9923.58016719259,4639.198545677982,0.54731774,25.467415,67.24244,-2.6536667,36.039463,7.76326,21.658648,-7.782398,4.070544,4.5013375,2.3781996,0.2997409,4.041678,4.353993,0.44361478,13.192911169447957,0.009519307837717749,0.8310479,0.37242982,0.2127929,80.5760627693113,132.51201923076923,0.6900424,0.16140118,8.376753362190079e-07,1.8270923,1.4873469387755103,14.242517006802721,-0.006658805233892028,-0.955432121477132,/content/drive/MyDrive/almIT_Anamoly_Audios/Paper8.wav
0.13652977994328291,5302.053671617476,9998.858577416036,4477.526288763584,0.5790811,21.401474,50.976063,-5.8139195,45.46875,4.736721,13.742564,0.9062415,8.184381,11.081222,-0.4709865,-3.1034122,-0.20294212,-5.634485,0.40291652,13.633533553961772,0.0033302083466600525,0.8632299,0.42635584,0.2049905,2061.3466122439386,126.04801829268293,0.644736,0.17723691,5.497575242854105e-07,1.7268738,1.3871201814058958,13.027006802721088,-0.03956510919427027,-1.0914493399715657,/content/drive/MyDrive/almIT_Anamoly_Audios/Paper9.wav
0.04554054694794585,3320.0994671861313,7844.881663602941,4315.887078091237,0.55691224,-9.854112,115.03003,17.729916,65.36308,2.5599847,11.968546,-4.8567543,12.11169,3.5633786,-2.9557307,0.610373,2.7493072,-5.6447506,0.40883002,13.961989932400233,0.017669135053526252,1.006744,0.38594052,0.20857744,81.31427921985977,117.45383522727273,0.65086186,0.017507028,8.48123878139545e-08,1.7956151,0.09045351473922902,12.42437641723356,-0.06947178568100429,-0.9649408685775906,/content/drive/MyDrive/almIT_Anamoly_Audios/Paper10.wav
0.06664979805066748,3412.789042794136,7181.715230108465,3871.2081617396925,0.29503393,-54.192905,126.989,-15.095893,48.0083,3.3956144,20.011965,-3.700565,16.210535,5.829944,0.25398958,0.06500739,-1.5497075,-3.3712118,0.3761163,14.31039841245259,0.02243022423572538,1.3782598,0.20778838,0.12819181,83.42917318170738,156.60511363636363,0.6010115,0.035768673,8.093512218222862e-07,3.3894405,0.004761904761904762,9.539773242630385,0.07411008078870084,-0.3263046017440714,/content/drive/MyDrive/almIT_Anamoly_Audios/solidsound6.wav
0.06583453140798787,3264.722531249074,6848.603683487108,3756.74339760178,0.30190846,-58.87594,129.7111,-13.515662,50.988636,3.9409778,19.047804,-4.939771,13.430821,6.861692,0.80059934,1.9311267,-0.9513965,-1.9780911,0.41694453,14.359053417178549,0.016305041906087503,1.350615,0.20784424,0.1333973,80.68459456726085,120.18531976744185,0.65604323,0.0335954,9.065785243788582e-07,3.3122623,0.5039002267573696,11.370793650793651,0.0544794814520577,-0.2839659743591465,/content/drive/MyDrive/almIT_Anamoly_Audios/solidsound7.wav
0.07486758678417488,3493.4631041553357,7248.919467268319,3847.6724946705936,0.28796634,-63.60239,117.95807,-11.043012,46.83942,4.103788,16.985498,-4.538301,13.941322,7.4411716,0.5070798,1.0063112,-0.38348773,-3.2023222,0.40425113,14.085557711793161,0.01895295091143116,1.3950466,0.19707762,0.13236374,,114.84375,0.6382949,0.06470501,4.036885575602659e-07,3.472628,0.42714285714285716,9.257233560090702,0.05683178221963369,-0.20032144555572984,/content/drive/MyDrive/almIT_Anamoly_Audios/solidsound8.wav
0.05289576911726128,2985.553055591887,6393.169596012592,3629.981534756546,0.27761742,-77.46404,132.11723,-13.073791,51.01481,1.5239516,17.543678,-5.8471746,15.287063,5.282254,0.9088287,1.9844749,-1.5969903,-3.399469,0.36395153,14.150942203917777,0.02149657576312029,1.3827512,0.19916481,0.11249506,82.51447376434596,126.04801829268293,0.62295437,0.0439615,7.168806012030446e-07,3.6020794,0.40782312925170067,10.97609977324263,0.025861094017869204,-0.21914827764224798,/content/drive/MyDrive/almIT_Anamoly_Audios/solidsound9.wav
0.05563351840790617,3053.7213545736295,6500.295938314509,3661.1301056202055,0.32710087,-69.15409,130.15617,-9.376511,51.312763,3.2229095,17.976784,-5.2371607,13.311713,6.2990146,0.6804108,2.4591086,-1.9997238,-2.7568135,0.36232656,14.293381001205224,0.024115466426183438,1.3526485,0.24478336,0.12590392,82.50291477807738,172.265625,0.61450994,0.044055667,4.884470600634771e-07,3.0571609,0.0,13.360793650793651,0.02243162670774866,-0.4967732417144286,/content/drive/MyDrive/almIT_Anamoly_Audios/solidsound10.wav
0.06980432182681719,3396.8923210688627,7112.051781473706,3835.269793012335,0.3083,-62.10531,120.87431,-9.499929,48.16286,4.0838947,18.086143,-4.861701,13.556753,6.2279253,0.29242796,1.0112872,-1.4672682,-2.7251234,0.3682151,14.145410430006482,0.023039894592796695,1.4329385,0.21345863,0.13844158,82.47938647640305,105.46875,0.60394007,0.059910655,7.628467505627842e-07,3.243594,0.3009297052154195,10.486598639455782,0.039528807962621704,-0.3218398388652326,/content/drive/MyDrive/almIT_Anamoly_Audios/solidsound11.wav
