F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,audio_file
15.399088859558105,0.17320306599140167,13.353404998779297,14.417707443237305,17.36110496520996,4.007699966430664,106.5648422241211,62.421993255615234,78.2790756225586,44.60145950317383,1.7306201457977295,0.7810766696929932,0.4377804696559906,1.249322533607483,3.283068895339966,2.8452885150909424,1.9359803199768066,0.0,1.0701816082000732,0.0,5.906792640686035,0.7912131547927856,32.301368713378906,0.13341453671455383,19.364864349365234,0.1736072450876236,23.110950469970703,0.2573780119419098,2.2769277095794678,3.653938055038452,0.09280914813280106,0.9988709688186646,1.6855968236923218,0.6834424138069153,-6.78365421295166,-0.5473775267601013,10.123213768005371,3.142845869064331,29.67400360107422,0.45995795726776123,568.1836547851562,0.28097808361053467,1572.976318359375,0.1395803689956665,-54.132293701171875,-1.0778217315673828,1742.050048828125,0.10574055463075638,1337.813720703125,0.239916130900383,-67.95845794677734,-0.7782703638076782,2821.139892578125,0.08478286862373352,1060.836669921875,0.35081160068511963,-70.1282958984375,-0.7433485388755798,-27.823904037475586,-0.1473156362771988,37.70481872558594,0.15628930926322937,-0.08328502625226974,-0.22214674949645996,-0.027752209454774857,-0.23082682490348816,5.60243034362793,0.8260014057159424,32.23739242553711,0.1307488977909088,19.578969955444336,0.17182078957557678,22.71821403503418,0.26612576842308044,3.1343705654144287,2.6739087104797363,-27.917400360107422,37.61862564086914,-0.07452037185430527,-0.02858179248869419,6.187142848968506,0.456620991230011,4.205607891082764,0.1899999976158142,0.2092313915491104,0.03500000014901161,0.021408721804618835,-10.673471450805664,/content/drive/MyDrive/almIT_Anamoly_Audios/OnState1.wav
14.981871604919434,0.13059796392917633,13.421833038330078,14.633707046508789,16.169710159301758,2.7478771209716797,108.86980438232422,102.2086410522461,108.80497741699219,150.42103576660156,0.4451867640018463,1.7638393640518188,0.20829898118972778,0.22575104236602783,0.2854713797569275,0.07717239856719971,0.9015274047851562,0.6050209403038025,0.17300920188426971,0.0,1.6129957437515259,1.6963024139404297,32.54426956176758,0.09425259381532669,20.351459503173828,0.12321297824382782,14.342265129089355,0.4301261603832245,9.244521141052246,0.6003637909889221,0.1068960502743721,0.9328771829605103,2.2571263313293457,0.5595115423202515,-7.61887264251709,-0.7240064144134521,12.557541847229004,2.8234479427337646,34.54586410522461,0.5964368581771851,876.7022705078125,0.2219546139240265,1488.1507568359375,0.12410454452037811,-112.52940368652344,-0.6701761484146118,1977.8541259765625,0.09418290853500366,1360.3466796875,0.19588492810726166,-119.36822509765625,-0.5808268785476685,3065.010009765625,0.06677611917257309,1152.972412109375,0.1996305286884308,-121.54937744140625,-0.5559648275375366,-33.21767807006836,-0.15151625871658325,46.35665512084961,0.15493007004261017,-0.10573434084653854,-0.22547055780887604,-0.022886972874403,-0.23430649936199188,2.1266064643859863,1.656973958015442,32.78010177612305,0.09499651938676834,20.022165298461914,0.13432307541370392,15.075439453125,0.46334412693977356,7.9993743896484375,0.8067213892936707,-34.8881950378418,48.819000244140625,-0.11557252705097198,-0.021068986505270004,1.0334296226501465,0.03342245891690254,5.925678253173828,0.08101695030927658,0.08841405063867569,0.08570370823144913,0.06764327734708786,-18.810062408447266,/content/drive/MyDrive/almIT_Anamoly_Audios/OffState1.wav
15.303030014038086,0.16901712119579315,12.768572807312012,14.887411117553711,17.265653610229492,4.4970808029174805,136.62173461914062,165.58416748046875,142.921142578125,145.30348205566406,4.769935131072998,0.04915507510304451,4.571423530578613,4.787746906280518,4.964516639709473,0.3930931091308594,12.934104919433594,6.242347717285156,11.890146255493164,6.003383159637451,13.909207344055176,0.2022855579853058,26.31841278076172,0.05806347727775574,16.06693458557129,0.10333370417356491,18.299535751342773,0.13530375063419342,-9.587198257446289,-0.2886294722557068,0.1950196772813797,0.8379177451133728,0.7111462950706482,0.8796855807304382,-6.270676612854004,-0.4398287534713745,0.18771439790725708,146.14158630371094,18.631553649902344,1.1462165117263794,502.7730407714844,0.23212064802646637,1442.0869140625,0.12201642990112305,-33.537322998046875,-1.6228935718536377,1573.1005859375,0.1480078548192978,1374.410888671875,0.2539792060852051,-50.23262023925781,-0.9663411378860474,2586.950439453125,0.08076980710029602,854.6611328125,0.3344174325466156,-51.59666061401367,-0.9321022629737854,-20.024751663208008,-0.06280334293842316,27.82966423034668,0.07499929517507553,-0.057658515870571136,-0.2824990451335907,-0.031025385484099388,-0.13347455859184265,13.874893188476562,0.2062978744506836,26.301456451416016,0.05888697877526283,16.09282112121582,0.10538564622402191,18.287128448486328,0.13789980113506317,-9.631731033325195,-0.2899889647960663,-20.293149948120117,28.22615623474121,-0.05942614749073982,-0.02969546802341938,14.152112007141113,11.860637664794922,3.12965726852417,0.2740476131439209,0.24657712876796722,0.03392856940627098,0.015198515728116035,-4.97775411605835,/content/drive/MyDrive/almIT_Anamoly_Audios/Normal1.wav
15.348002433776855,0.14747370779514313,13.440223693847656,14.94062614440918,16.790613174438477,3.3503894805908203,120.40489196777344,94.58853912353516,116.77458953857422,86.60191345214844,2.4152188301086426,0.7929209470748901,0.3447210490703583,2.0584678649902344,4.599157333374023,4.254436492919922,9.666122436523438,7.530430793762207,8.961909294128418,4.1954803466796875,7.859066009521484,0.8115673065185547,30.554256439208984,0.15535907447338104,18.686874389648438,0.16238521039485931,20.588062286376953,0.27833396196365356,0.2254033386707306,43.3935661315918,0.1580643206834793,0.7439614534378052,1.3423765897750854,0.8325254917144775,-6.088789939880371,-0.5230175852775574,10.508804321289062,2.8776042461395264,28.78800392150879,0.3854634463787079,588.2951049804688,0.2763276696205139,1470.5931396484375,0.1026366800069809,-62.92010498046875,-1.1037312746047974,1750.64306640625,0.11850374191999435,1326.603271484375,0.28780269622802734,-76.09526824951172,-0.8239051103591919,2783.747802734375,0.087897889316082,950.5952758789062,0.322026789188385,-77.19693756103516,-0.8079174160957336,-25.827524185180664,-0.20334914326667786,34.64409637451172,0.205827534198761,-0.07696501165628433,-0.28035375475883484,-0.028825795277953148,-0.2221134901046753,8.63044548034668,0.720112144947052,30.74680519104004,0.1482749879360199,18.562170028686523,0.16815488040447235,21.809751510620117,0.2697584927082062,-1.274141550064087,-7.086796283721924,-27.320844650268555,37.67670440673828,-0.08217952400445938,-0.024594420567154884,4.775468349456787,1.4634146690368652,4.738154888153076,0.15263158082962036,0.19160930812358856,0.048571426421403885,0.03642156720161438,-8.184216499328613,/content/drive/MyDrive/almIT_Anamoly_Audios/OnState2.wav
15.352334022521973,0.13916875422000885,13.640087127685547,14.986534118652344,16.687068939208984,3.0469818115234375,141.48728942871094,129.43739318847656,114.6441879272461,138.9163360595703,0.7713367342948914,1.5010931491851807,0.20780694484710693,0.26134952902793884,0.9002743363380432,0.6924673914909363,16.210176467895508,7.196498870849609,4.8000617027282715,5.231378555297852,3.0331006050109863,1.326606035232544,31.987144470214844,0.10413730889558792,21.6583309173584,0.1669963151216507,19.894872665405273,0.36246946454048157,9.940462112426758,0.7703258395195007,0.1078796312212944,1.0611833333969116,2.1689019203186035,0.7272037267684937,-6.628283977508545,-0.5254732370376587,13.034661293029785,2.6737616062164307,33.98947525024414,0.5456172227859497,796.2478637695312,0.32009804248809814,1520.5887451171875,0.1556091457605362,-120.19276428222656,-0.6419496536254883,1914.4544677734375,0.12602630257606506,1371.6055908203125,0.25915974378585815,-126.71991729736328,-0.5578262805938721,2985.287353515625,0.08879227936267853,1114.88427734375,0.24963465332984924,-128.07644653320312,-0.5425232648849487,-32.44377136230469,-0.18733160197734833,43.89845657348633,0.19182473421096802,-0.10803627222776413,-0.24950651824474335,-0.022421181201934814,-0.2963568866252899,3.844526767730713,1.1691147089004517,31.94576072692871,0.10529371351003647,20.822717666625977,0.18193887174129486,20.731948852539062,0.377490758895874,8.214003562927246,1.0852336883544922,-34.831390380859375,47.20266342163086,-0.11367706954479218,-0.02050805278122425,2.2923426628112793,0.17777778208255768,5.625,0.07571428269147873,0.08479131758213043,0.09584905207157135,0.0631689503788948,-14.579620361328125,/content/drive/MyDrive/almIT_Anamoly_Audios/OffState2.wav
15.810338020324707,0.16175638139247894,13.28425407409668,15.6219482421875,17.666549682617188,4.382295608520508,140.2877960205078,105.023681640625,137.68592834472656,144.0436248779297,4.726747512817383,0.04848587140440941,4.534272193908691,4.739562034606934,4.9217023849487305,0.38743019104003906,13.369044303894043,7.387276649475098,12.110906600952148,6.436855316162109,14.705477714538574,0.20307359099388123,26.775928497314453,0.05674416944384575,16.54783821105957,0.09790811687707901,18.65022087097168,0.12670202553272247,-8.94793701171875,-0.34906572103500366,0.15700283646583557,1.0695551633834839,0.8892605304718018,0.7301318049430847,-6.582808494567871,-0.4452745020389557,1.136325478553772,22.396230697631836,20.851083755493164,0.8968629837036133,540.8987426757812,0.24521750211715698,1461.4188232421875,0.11320696026086807,-34.68438720703125,-1.5533175468444824,1625.957275390625,0.1561848670244217,1368.0452880859375,0.2732356786727905,-50.41128158569336,-0.9574591517448425,2650.30126953125,0.08489236980676651,839.0723266601562,0.33431482315063477,-51.75575256347656,-0.9231574535369873,-20.465885162353516,-0.06483422219753265,28.239879608154297,0.0823507159948349,-0.06289945542812347,-0.2515207529067993,-0.030819375067949295,-0.14954310655593872,14.756144523620605,0.2066732496023178,26.780851364135742,0.058794163167476654,16.52248191833496,0.09961723536252975,18.659345626831055,0.12965619564056396,-8.957297325134277,-0.35275161266326904,-20.694929122924805,28.46396255493164,-0.0658361092209816,-0.03223734721541405,14.592745780944824,10.468750953674316,3.301887035369873,0.25809523463249207,0.17854221165180206,0.03461538627743721,0.01759168691933155,-4.652836322784424,/content/drive/MyDrive/almIT_Anamoly_Audios/Normal2.wav
15.25299072265625,0.1572917401790619,13.377429008483887,14.685816764831543,17.16879653930664,3.791367530822754,99.49337768554688,64.63711547851562,111.46524047851562,55.97200393676758,2.2632410526275635,0.7531735897064209,0.44336408376693726,1.9729998111724854,4.294167518615723,3.8508033752441406,3.289851427078247,0.8094404339790344,7.967288017272949,0.8694822788238525,7.857717514038086,0.7764773368835449,30.48908233642578,0.1668093502521515,18.53081703186035,0.18518346548080444,21.91478729248047,0.2541223168373108,0.38875535130500793,23.563047409057617,0.1243739053606987,0.7546595931053162,1.7602344751358032,0.6022716760635376,-5.9254350662231445,-0.49578332901000977,3.8832054138183594,10.2633056640625,22.2750244140625,1.1447340250015259,537.9878540039062,0.27041757106781006,1503.8271484375,0.18647223711013794,-60.28070068359375,-1.0197492837905884,1708.881591796875,0.10994283854961395,1328.5252685546875,0.3107052147388458,-73.2501449584961,-0.7645783424377441,2755.103515625,0.08341271430253983,1089.77734375,0.42093130946159363,-74.71268463134766,-0.7444260716438293,-25.730478286743164,-0.19486103951931,34.69150924682617,0.19715267419815063,-0.07972145080566406,-0.2596783936023712,-0.028060128912329674,-0.21511806547641754,7.612626552581787,0.788070797920227,30.47774314880371,0.17020294070243835,18.40751075744629,0.19187672436237335,22.280414581298828,0.2688644826412201,0.6891082525253296,13.404267311096191,-25.943532943725586,35.57708740234375,-0.08062192797660828,-0.029721848666667938,7.879221439361572,0.6622516512870789,5.762712001800537,0.1294117569923401,0.08914433419704437,0.028461536392569542,0.01459512673318386,-8.84712028503418,/content/drive/MyDrive/almIT_Anamoly_Audios/OnState3.wav
15.642501831054688,0.17699874937534332,12.87181282043457,15.180429458618164,17.64572525024414,4.77391242980957,148.349853515625,155.7687530517578,127.4236068725586,92.14202880859375,4.767745018005371,0.051239319145679474,4.578701496124268,4.782573223114014,4.968669891357422,0.3899683952331543,13.619939804077148,5.995316028594971,11.800760269165039,7.912576675415039,14.367353439331055,0.2090490758419037,27.076826095581055,0.061524633318185806,16.312265396118164,0.10761713981628418,17.935529708862305,0.1445663869380951,-10.16112232208252,-0.33422571420669556,0.14795154333114624,0.9397991299629211,0.8115713596343994,0.8339763879776001,-6.0926079750061035,-0.4678836166858673,1.6306315660476685,16.183015823364258,21.361957550048828,0.7959452867507935,524.37890625,0.245188906788826,1445.4366455078125,0.09527335315942764,-42.94974136352539,-1.4408303499221802,1588.99267578125,0.15287832915782928,1382.8544921875,0.2854622006416321,-58.60014343261719,-0.9473069906234741,2634.642822265625,0.07959724217653275,841.3225708007812,0.348989874124527,-60.325992584228516,-0.9078115224838257,-20.346410751342773,-0.06854481995105743,28.283742904663086,0.08198027312755585,-0.05860964581370354,-0.2879701852798462,-0.030705256387591362,-0.14212484657764435,14.438825607299805,0.2137376070022583,27.0991268157959,0.06235983595252037,16.332195281982422,0.10854942351579666,17.930463790893555,0.1509043127298355,-10.166805267333984,-0.34230783581733704,-20.434322357177734,28.105730056762695,-0.06246006861329079,-0.03182799741625786,14.116204261779785,9.372579574584961,3.7354087829589844,0.21770833432674408,0.19094325602054596,0.044999998062849045,0.02625424973666668,-4.708772659301758,/content/drive/MyDrive/almIT_Anamoly_Audios/Normal3.wav
15.47305679321289,0.1445128619670868,13.593693733215332,15.02745246887207,17.09902000427246,3.505326271057129,98.00279235839844,68.93037414550781,125.67185974121094,129.77711486816406,0.5856224894523621,1.5454494953155518,0.2157309651374817,0.2435571551322937,0.49620163440704346,0.28047066926956177,0.45415765047073364,0.31020617485046387,0.3567715883255005,0.0,2.2592272758483887,1.4599173069000244,32.47938919067383,0.0871349647641182,20.99405860900879,0.12337114661931992,16.73171615600586,0.4457949995994568,10.206765174865723,0.6039823889732361,0.11847594380378723,0.8048854470252991,2.4184560775756836,0.6118196249008179,-6.130224227905273,-0.706868052482605,16.409353256225586,2.0824689865112305,36.855411529541016,0.37418442964553833,841.6351928710938,0.2603883445262909,1492.57861328125,0.13166223466396332,-109.15522003173828,-0.688166618347168,1948.6258544921875,0.10104739665985107,1339.726318359375,0.17992398142814636,-116.19290161132812,-0.5942900776863098,3044.474365234375,0.07456378638744354,1147.0277099609375,0.2702900767326355,-118.1995620727539,-0.5712441205978394,-32.89907455444336,-0.14299966394901276,45.008052825927734,0.14975374937057495,-0.10918071120977402,-0.21124838292598724,-0.022192468866705894,-0.24385268986225128,2.733489513397217,1.416580319404602,32.681434631347656,0.09328501671552658,20.866785049438477,0.1289035528898239,17.90205955505371,0.4574115574359894,9.568480491638184,0.7221939563751221,-34.17532730102539,47.42661666870117,-0.11206519603729248,-0.020459424704313278,1.703395962715149,0.06973500549793243,6.1581525802612305,0.07988636195659637,0.08078442513942719,0.08107692748308182,0.056135084480047226,-16.434019088745117,/content/drive/MyDrive/almIT_Anamoly_Audios/OffState3.wav
14.742437362670898,0.1760643720626831,13.114269256591797,13.768142700195312,15.984262466430664,2.869993209838867,93.78413391113281,79.04906463623047,90.94158172607422,67.57365417480469,2.2332303524017334,0.7797760367393494,0.3917878568172455,1.7991870641708374,4.352897644042969,3.9611098766326904,2.104658842086792,0.2602032721042633,3.9941020011901855,0.0,7.2742018699646,0.7684360146522522,32.12455368041992,0.13583995401859283,19.048612594604492,0.17064325511455536,21.202930450439453,0.3102118968963623,0.7651224136352539,13.565633773803711,0.11216757446527481,1.1955045461654663,1.266062617301941,0.9259581565856934,-6.157943248748779,-0.6052229404449463,6.102939128875732,5.851502418518066,25.822179794311523,0.8152658939361572,602.2860107421875,0.3273794651031494,1522.838623046875,0.158132866024971,-52.26311111450195,-1.2472167015075684,1748.4935302734375,0.13696792721748352,1344.5723876953125,0.2275051325559616,-65.93344116210938,-0.8931867480278015,2812.99462890625,0.09239494800567627,1055.428466796875,0.3471376895904541,-68.39627838134766,-0.8503902554512024,-27.280244827270508,-0.20303866267204285,36.75032043457031,0.21052980422973633,-0.08039487153291702,-0.289871484041214,-0.029082277789711952,-0.19716346263885498,6.890604019165039,0.7610521912574768,32.1711311340332,0.13648827373981476,19.01285743713379,0.1665976643562317,21.378448486328125,0.3127036392688751,0.5191495418548584,19.4901065826416,-27.30072784423828,37.14256286621094,-0.08495596051216125,-0.028568867594003677,8.451992988586426,0.34364262223243713,2.7972028255462646,0.2874999940395355,0.22185298800468445,0.05428571254014969,0.017612610012292862,-8.813064575195312,/content/drive/MyDrive/almIT_Anamoly_Audios/OnState4.wav
